"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"11367","1160811208846010004","1608112088460100",2005,"Inactive",0,"","Male",2,NA
"11368","1160811211330010001","1608112113300100",2005,"Employed",1,"46","Female",45,27017
"11369","1160811211330010002","1608112113300100",2005,"Inactive",0,"","Male",20,3193
"11370","1160811211330010003","1608112113300100",2005,"Inactive",0,"68","Male",17,1765
"11371","1160811211330010004","1608112113300100",2005,"Inactive",0,"","Female",10,NA
"11372","1160811601316010001","1608116013160100",2005,"Retired",1,"","Male",68,0
"11373","1160811601316010002","1608116013160100",2005,"Inactive",0,"","Female",65,0
"11374","1160811601804010001","1608116018040100",2005,"Employed",1,"56","Female",45,4126
"11375","1160811603471010001","1608116034710100",2005,"Employed",1,"56","Female",58,16058
"11376","1160811604513010001","1608116045130100",2005,"Inactive",1,"","Male",53,0
"11377","1160811604513010002","1608116045130100",2005,"Employed",0,"68","Female",51,6510
"11378","1160811604513010003","1608116045130100",2005,"Inactive",0,"","Male",26,0
"11379","1160811604513010004","1608116045130100",2005,"Inactive",0,"55","Female",25,5498
"11380","1160811604513010005","1608116045130100",2005,"Employed",0,"67","Male",20,10408
"11381","1160811604513010006","1608116045130100",2005,"Inactive",0,"","Female",16,NA
"11382","1160811604513010007","1608116045130100",2005,"Inactive",0,"","Female",4,NA
"11383","1160811605102010001","1608116051020100",2005,"Retired",1,"","Male",79,0
"11384","1160811605102010002","1608116051020100",2005,"Inactive",0,"","Female",44,0
"11385","1160811605177010001","1608116051770100",2005,"Retired",1,"","Male",59,0
"11386","1160811605177010002","1608116051770100",2005,"Inactive",0,"","Female",57,0
"11387","1160811605177010003","1608116051770100",2005,"Inactive",0,"","Male",26,1587
"11388","1160811607323010001","1608116073230100",2005,"Retired",1,"","Male",63,0
"11389","1160811607323010002","1608116073230100",2005,"Employed",0,"69","Female",57,5498
"11390","1160811609538010001","1608116095380100",2005,"Employed",1,"12","Male",62,0
"11391","1160811609538010002","1608116095380100",2005,"Employed",0,"52","Female",48,21268
"11392","1160811609538010003","1608116095380100",2005,"Inactive",0,"","Male",14,NA
"11393","1160811610906010001","1608116109060100",2005,"Unemployed",1,"","Female",37,2036
"11394","1160811610906010002","1608116109060100",2005,"Employed",0,"62","Male",40,25665
"11395","1160811610906010003","1608116109060100",2005,"Inactive",0,"","Female",10,NA
"11396","1160811610906010004","1608116109060100",2005,"Inactive",0,"","Male",7,NA
"11397","1160816001027010001","1608160010270100",2005,"Inactive",1,"","Male",45,0
"11398","1160816011496010001","1608160114960100",2005,"Retired",1,"","Male",83,0
"11399","1160816011496010002","1608160114960100",2005,"Retired",0,"","Female",80,0
"11400","1160816011845010001","1608160118450100",2005,"Unemployed",1,"","Male",35,0
"11401","1160816011845010002","1608160118450100",2005,"Unemployed",0,"","Female",32,0
"11402","1160816011845010003","1608160118450100",2005,"Inactive",0,"","Male",6,NA
"11403","1160816011845010004","1608160118450100",2005,"Inactive",0,"","Female",4,NA
